"Month","Hour","DayOfWeek","Holiday","Temperature","Humidity","SquareFootage","Occupancy","HVACUsage","LightingUsage","RenewableEnergy","EnergyConsumption"
"5",13,"Wednesday","No",29.41773269197533,51.11886472311296,1856.1280059376768,8,"Off","Off",28.7964425065639,"81.94816795735979"
"3",10,"Thursday","Yes",26.44122716889563,56.025964781504655,1367.930750055929,9,"On","On",5.744280206561949,"94.86816962882924"
"10",6,"Monday","Yes",28.272500589211862,46.8812555667646,1758.4195540020594,7,"Off","Off",6.842654952253062,"80.90872367149124"
"4",0,"Saturday","Yes",22.23536360742475,52.38590400302494,1320.3485879556615,5,"Off","On",7.037611125257596,"65.88854559309442"
"5",5,"Thursday","No",23.617691435286797,48.27652130895108,1893.6883930559725,8,"Off","On",29.965327,"96.35778437648617"
"4",18,"Friday","Yes",28.69779208264821,30.811900571617887,1481.251062013479,7,"On","Off",25.548539503219413,"74.70088041323766"
"6",7,"Thursday","No",26.20487512881064,30.015975,1125.6302769291915,3,"Off","Off",16.176236039768224,"70.04601104234226"
"1",16,"Thursday","No",21.52426617309369,33.25524914434561,1381.696147726456,7,"Off","Off",11.54903845770297,"71.01713960978869"
"2",4,"Tuesday","No",28.986939634701088,55.726511080819954,1114.4058854068517,8,"On","On",6.215048525168142,"95.5707996894436"
"3",3,"Sunday","Yes",27.916532985553403,35.115871153495696,1381.9243718554662,5,"Off","Off",26.54346095389963,"76.40548942015052"
"9",6,"Monday","Yes",25.826786511238907,41.743028777751,1253.5584134298672,2,"Off","Off",29.965327,"70.48388577620564"
"4",11,"Friday","No",29.998671,44.96290311129973,1456.470390190257,4,"Off","Off",5.82304415915132,"91.55682737866084"
"9",11,"Tuesday","No",29.8814864780584,44.60498020564736,1909.8467985934635,8,"Off","On",29.965327,"88.27780155138029"
"12",2,"Tuesday","No",25.882084176641648,37.50117306139742,1499.7096088528222,0,"Off","On",16.560276061800106,"75.68715183653565"
"10",19,"Friday","Yes",28.56600746017895,30.015975,1000.512661,2,"On","Off",29.303907692080116,"78.69715749224915"
"11",10,"Sunday","Yes",29.156600537517456,51.66512091967679,1867.772121500211,4,"Off","On",0.006642,"67.25505713387341"
"1",23,"Friday","Yes",20.314912580872885,44.10449498904271,1486.5543177326172,4,"On","On",16.50687341841427,"71.87972003300972"
"3",12,"Thursday","No",29.55163884291345,34.304920036709056,1526.876737921728,6,"On","On",21.798969889941944,"87.54674519984201"
"12",17,"Thursday","No",26.84196856427106,59.969085,1723.136810183194,9,"On","On",13.629224582326692,"81.10832644240314"
"1",4,"Friday","Yes",21.86940692212729,34.39734416530846,1189.8486544303823,5,"Off","Off",21.28429735819013,"60.49180013829193"
"1",4,"Monday","Yes",21.32477612950562,33.61505670735282,1857.2683694193847,9,"On","On",13.52386674371843,"80.45212742101157"
"8",17,"Thursday","No",23.844405796255646,35.85648332137535,1398.5599415039103,5,"On","On",7.651773517326127,"81.08206293870795"
"11",16,"Wednesday","Yes",25.423134395070207,30.015975,1821.713905972696,9,"Off","Off",17.725417919389248,"79.23403697883549"
"1",17,"Sunday","Yes",27.1481166642526,43.12086624044412,1296.5818068796584,8,"On","Off",16.99702392488144,"91.84340824868656"
"8",15,"Saturday","Yes",25.33543386508425,52.08549678759871,1374.3522127074884,1,"On","On",28.493502546248003,"71.69138228804003"
"10",15,"Saturday","No",20.007565,59.969085,1117.4750695250227,6,"Off","Off",27.557741620260163,"54.60210019289275"
"3",8,"Tuesday","Yes",21.040615214417585,57.15085128755496,1779.5784035267798,2,"Off","On",14.023750973355646,"73.90215000426166"
"6",10,"Sunday","No",26.03090303829404,55.86645016000703,1815.5347970468245,1,"On","Off",19.493295837188352,"82.83315926739306"
"10",0,"Saturday","Yes",28.62250575493652,57.69620518422551,1242.9535429640637,8,"Off","On",17.99060689814514,"79.64649608330514"
"3",5,"Monday","Yes",27.071870954188388,55.60786066066762,1740.2467268383864,9,"Off","Off",10.803515236192798,"73.47006791028596"
"10",13,"Friday","Yes",20.138510582471184,37.70359858133605,1157.187131651374,5,"On","Off",5.919626601746068,"82.06070942052006"
"5",9,"Tuesday","Yes",29.998671,50.86979348137029,1514.6096045519234,8,"Off","Off",0.4296399409565676,"94.8735514045398"
"7",0,"Thursday","Yes",21.37412277081137,33.97260709124661,1268.0800272545978,9,"Off","On",29.965327,"66.39233491435665"
"5",6,"Tuesday","No",28.55453585467109,41.21472059283175,1871.4097901565103,2,"Off","On",3.622257983917205,"81.82355035733146"
"12",9,"Wednesday","No",29.998671,40.25565410577202,1776.141174293537,9,"On","Off",19.445724192851465,"79.19516056904516"
"10",13,"Thursday","No",29.08737940171177,46.78088960788856,1999.982252,4,"Off","On",18.61067979269155,"71.72879850235077"
"4",6,"Monday","No",28.01463499264945,33.7378651915843,1889.7066290871292,2,"On","On",0.5745223195440946,"87.11531909753383"
"4",19,"Thursday","Yes",27.98736219014136,52.75560772318704,1000.512661,6,"Off","On",20.26244454945486,"78.30802968260028"
"7",13,"Wednesday","Yes",22.599154624060667,52.471988701793954,1163.312953481828,0,"Off","On",20.38653835364197,"84.17421561620608"
"10",19,"Tuesday","No",25.764221639132945,45.99743557222912,1430.9705375643323,0,"Off","On",29.1675913610452,"83.14894252775808"
"8",3,"Monday","No",23.78763572707441,48.65636528501858,1999.982252,7,"Off","Off",23.2930939123846,"77.76112844356985"
"3",10,"Sunday","No",29.998671,35.63573451643325,1278.206506173443,2,"Off","On",17.261438707996387,"83.69465520643182"
"8",9,"Saturday","Yes",21.41288234555911,36.06251145437376,1464.191805924007,3,"Off","On",27.923451615468245,"59.316477427284"
"6",18,"Thursday","No",29.998671,38.151712382975695,1213.928541246787,1,"Off","On",28.60798745738137,"84.74027119486297"
"6",22,"Saturday","No",23.665713267218077,47.03498420902999,1989.5607626455917,2,"Off","On",19.27863417471592,"66.43901150301025"
"7",4,"Tuesday","No",20.007565,37.04098007729336,1308.881982562125,0,"Off","Off",27.243854865372462,"71.61270313813108"
"11",16,"Sunday","No",24.645314237575587,58.46955286853784,1944.0718328853527,4,"On","On",0.006642,"81.54487022818736"
"11",4,"Wednesday","Yes",29.998671,59.969085,1797.9490209058176,3,"Off","Off",24.26107729259025,"87.80236130462815"
"5",4,"Monday","No",21.967134746299237,42.29321512273288,1717.3990897413998,9,"Off","On",7.842974061211247,"78.33637360803701"
"8",5,"Friday","No",20.007565,47.98459493277749,1597.1537909333504,2,"On","Off",29.965327,"70.33526554706454"
"9",10,"Sunday","No",23.0437655556836,43.31344032274123,1113.6336962965818,6,"On","On",18.267759321576207,"76.190127670184"
"6",2,"Tuesday","No",29.77565788069848,30.015975,1809.0260540191964,2,"On","On",20.777725715385422,"90.04900131947682"
"9",3,"Friday","No",27.537346647086707,53.65910090953208,1687.0908602770926,7,"Off","Off",0.518546358667791,"87.51880621731462"
"3",4,"Monday","Yes",29.487412748821,50.861195896948416,1270.540317044106,0,"Off","On",26.67389634549332,"82.10610516852954"
"7",8,"Monday","Yes",23.182094805581183,59.969085,1344.7189620428358,4,"Off","On",27.139569085066267,"63.74951317321726"
"3",14,"Wednesday","Yes",27.03593739135055,56.583695457628174,1033.7031548809296,2,"Off","Off",29.965327,"73.9034879040442"
"8",5,"Wednesday","No",25.43810053630532,47.50576414678609,1661.6273684312837,7,"Off","Off",19.474123327675198,"87.4922421222018"
"1",21,"Monday","No",20.735715500615072,48.506636238037885,1836.542651466284,4,"Off","On",9.295439071913757,"53.26327834004948"
"4",2,"Saturday","No",26.526010177997883,31.42123267721872,1117.8489898001678,1,"Off","Off",15.54816979124221,"79.083945686812"
"1",20,"Friday","No",23.70867172047463,46.335393641724,1861.606294278689,1,"Off","On",26.65257514337436,"75.57152420533848"
"10",14,"Thursday","Yes",20.8931469598387,37.24039351087828,1999.982252,5,"Off","On",19.18704783348741,"79.19374846064866"
"4",9,"Friday","Yes",28.1542639738084,46.692093982964856,1754.07333739218,8,"On","On",18.27266213266561,"97.05217510620255"
"9",16,"Saturday","No",23.603437286469056,37.8077394365341,1469.3247644564797,9,"On","On",29.965327,"66.60934412336141"
"8",23,"Saturday","Yes",29.5505919626914,42.89203023608074,1335.2252960769913,7,"On","On",15.989271450756473,"74.1213292123091"
"3",20,"Saturday","No",24.100128196411195,49.57782676716152,1457.8658907681183,2,"Off","Off",19.309427183354355,"72.90001308549733"
"10",6,"Monday","No",23.073441096276607,30.015975,1705.614768867754,8,"On","On",20.49175310466405,"58.65617957494352"
"8",4,"Sunday","No",25.392703830862114,56.574727966430224,1081.1414986516186,4,"On","Off",29.965327,"72.93637016603148"
"4",2,"Thursday","No",24.400111963954046,44.82186947450278,1954.1252963097795,6,"Off","On",7.439646760615185,"68.27471819371948"
"11",3,"Tuesday","No",20.417086160042665,49.09798210694653,1774.219845832493,8,"Off","On",29.08940940326189,"60.21729188911581"
"4",13,"Tuesday","No",29.998671,42.417428911223226,1582.8361818174808,5,"On","Off",23.915750543647707,"71.91237025470731"
"12",3,"Saturday","No",29.998671,30.015975,1286.0833410016214,4,"On","On",7.947637849363097,"91.0894624367548"
"9",2,"Wednesday","Yes",29.68877968777086,36.61857663044245,1954.0421214979071,6,"On","Off",9.55225331087468,"90.80258960972058"
"6",10,"Thursday","Yes",20.007565,35.622363077903344,1209.924083206917,5,"Off","Off",20.125813937710287,"69.51382162503545"
"7",3,"Sunday","No",22.850865421879003,43.11308540545296,1890.8719590088176,8,"Off","Off",8.356440900679171,"77.63589498325662"
"4",23,"Thursday","No",24.806256494838756,55.8759581621547,1354.3482563287257,1,"On","Off",25.1352939460954,"70.44770074023224"
"9",5,"Wednesday","No",26.448130964833062,59.969085,1142.0718979681053,5,"Off","Off",8.05755082309615,"75.85624103894946"
"4",10,"Wednesday","No",27.736152366733663,50.214265346699605,1788.2293692236449,3,"On","Off",27.96494094146448,"83.95983362236683"
"12",19,"Saturday","Yes",29.252144329415813,54.882144129753286,1942.7759236803367,0,"On","Off",0.006642,"91.04157070231852"
"6",18,"Friday","No",26.72966886452347,59.74486140434187,1978.0118150025733,2,"Off","On",4.908064886317523,"80.6818027847249"
"11",4,"Saturday","Yes",24.36202272824368,48.75888505767031,1633.8664827986463,9,"Off","Off",0.006642,"81.7499536789822"
"12",17,"Saturday","No",20.007565,54.77021700781745,1193.916937140864,4,"Off","Off",14.69657918955821,"66.18670215621809"
"7",11,"Thursday","Yes",24.41439869923319,58.20425991543643,1227.123841436351,0,"On","Off",8.778185313418977,"92.41166926971816"
"1",13,"Sunday","No",23.852435159678947,34.38852564842371,1829.1570542530017,1,"Off","On",1.066889835272945,"72.43112712908069"
"7",16,"Wednesday","No",21.92101861819639,30.015975,1739.5387957287548,9,"Off","Off",15.441819878574714,"69.21937831305353"
"9",23,"Friday","No",20.163567799634457,54.68097636252745,1999.982252,8,"On","On",0.006642,"73.83780067479164"
"4",8,"Friday","No",26.92756122860851,30.18129477900676,1287.4598044759755,2,"On","Off",0.006642,"86.64900108138742"
"10",23,"Sunday","Yes",24.102377141654344,30.015975,1913.5488633824295,8,"On","On",12.225208359001872,"82.1223318620493"
"5",21,"Tuesday","No",24.30371106085612,39.65719027181285,1643.0530582210954,9,"On","Off",25.759650404193017,"75.63646242729337"
"11",4,"Sunday","No",20.69345029752832,38.020278933495725,1887.0254843195924,1,"On","Off",8.320264851127384,"69.95216457588332"
"1",7,"Wednesday","No",28.23550800460484,54.70047192364585,1419.6413134686445,5,"Off","On",21.38887253916912,"81.81977544986103"
"9",5,"Sunday","No",22.901301450754705,44.65023575434308,1433.3627222673506,9,"On","On",8.543890510807628,"65.53670455628368"
"5",20,"Thursday","Yes",23.63969319937759,43.47269201402103,1376.3345802019896,2,"Off","On",29.965327,"75.32070009417075"
"10",17,"Friday","Yes",29.14122193641744,33.65376271404294,1955.876513006688,7,"Off","Off",11.355002746127491,"99.20112"
"1",9,"Wednesday","Yes",20.70318133549916,41.90536534949858,1494.202547841193,4,"On","On",27.689632129191825,"66.84867535430931"
"12",8,"Thursday","No",29.998671,57.84249927325519,1721.861672774973,1,"Off","Off",16.31764406635449,"75.21428313514808"
"10",17,"Monday","Yes",25.74682525777936,33.24925802989127,1278.3769136781534,6,"On","Off",20.530428184525004,"85.76738039292555"
"3",19,"Friday","No",28.947851065124564,30.86665328238001,1915.078588582567,9,"On","On",15.28420018027294,"84.01016971870581"
"10",13,"Thursday","No",29.16387193878393,41.53883737861418,1642.7091270721196,9,"On","On",14.772846246371351,"91.106580472889"
"1",12,"Wednesday","Yes",23.67904809163135,34.90069735554752,1148.5566040017493,2,"On","On",20.4504047267528,"79.93849946694492"
"4",10,"Sunday","Yes",22.70794119994786,34.570480699937534,1425.6676911721102,3,"Off","Off",2.5574840305471374,"84.24235305483593"
"12",14,"Friday","Yes",22.89374448793879,40.87846130880519,1381.798551241577,9,"Off","Off",29.965327,"67.70292926071986"
"11",15,"Saturday","Yes",24.048173954881428,46.627921063694494,1625.7729807003416,6,"Off","On",6.245792264748068,"81.2073430484473"
"8",10,"Friday","Yes",23.12168133639038,54.7762300247632,1149.9825474050922,3,"On","On",7.071276237319768,"84.75135723030459"
"4",22,"Thursday","No",23.529934912189223,50.01701635396745,1563.638297539644,2,"Off","Off",7.0488137735331255,"65.50340841074474"
"5",18,"Friday","No",23.687258652478526,50.86018032935706,1404.0179318708597,2,"On","On",11.308332006966744,"83.9344662689946"
"3",11,"Saturday","Yes",20.007565,30.31216310996028,1302.6815211797868,3,"On","On",7.6401767880353715,"80.17708898572063"
"2",4,"Friday","No",24.10334512155624,35.69211299857928,1051.09098455048,0,"On","Off",10.888456216844226,"74.97728056174398"
"4",9,"Thursday","No",22.770871625772397,49.966836371055166,1254.273149101904,8,"Off","Off",19.60353057238172,"71.8539797517109"
"5",3,"Thursday","Yes",24.708805871037917,40.308009543127966,1680.1924010287155,9,"On","On",16.978245771078953,"75.29280475912694"
"1",13,"Tuesday","Yes",20.095544725988955,52.06206831690015,1659.906260243137,9,"Off","Off",29.044392024066763,"79.16619554654747"
"9",1,"Wednesday","No",22.464915802252214,47.36502703092968,1229.622643253961,3,"On","Off",14.604586141952682,"71.21323348562836"
"1",18,"Sunday","Yes",28.79848358113788,37.71604786793632,1091.8352610376628,7,"On","On",0.2983334028802709,"86.55059850127053"
"1",2,"Monday","Yes",25.91264758904968,57.48034314475227,1004.4546952832286,3,"Off","Off",18.32801913562441,"66.26580446654819"
"1",3,"Thursday","Yes",24.12705094945204,47.96403459334165,1188.1040769652068,3,"On","On",27.94493487517636,"70.25774284987176"
"4",1,"Saturday","No",26.58574974380199,56.627033105181454,1509.4763033785157,5,"On","On",14.227736698069345,"73.23744747639945"
"7",2,"Friday","No",26.938267370633184,59.969085,1045.0575711815486,4,"Off","On",29.965327,"83.93253944197747"
"9",3,"Monday","Yes",25.769798061421685,59.969085,1486.9032428466005,7,"On","On",5.710834457767602,"69.57653449000959"
"10",12,"Saturday","Yes",20.578179997321016,43.04766801417027,1915.941769289843,3,"Off","Off",23.891702046778292,"79.07684005468661"
"3",9,"Friday","No",28.612172978064255,44.37991713069785,1186.8450192972746,1,"Off","Off",29.965327,"81.36135872027039"
"10",16,"Sunday","No",24.4989371436891,54.20653223979293,1544.7101595841891,3,"On","Off",19.623100143945308,"79.26536883076606"
"11",4,"Thursday","Yes",26.517926852378157,37.08956677291496,1191.6584992479077,9,"Off","Off",23.582630232094377,"77.3224086699197"
"8",9,"Saturday","Yes",26.443841673931253,35.2230433254861,1855.891153531564,9,"On","On",10.670280730103851,"84.20006249153161"
"3",13,"Sunday","No",24.552053130471364,37.923371284843874,1306.7945618207054,7,"Off","Off",29.965327,"77.72504272554569"
"11",9,"Wednesday","No",20.391500693869084,41.226689712118784,1999.982252,4,"Off","On",18.01075672688159,"61.76182779567131"
"4",8,"Sunday","Yes",22.10351740438329,45.00636635991505,1910.2962842286524,3,"On","Off",9.618705645998276,"58.713196587377126"
"1",14,"Monday","Yes",29.98666302319409,56.73242455334538,1868.6314208631663,1,"Off","On",13.205017813256577,"89.10913858582384"
"2",18,"Tuesday","No",20.96663059549269,57.77128542145584,1197.5542255381406,6,"Off","On",12.172996730724767,"71.9759077409931"
"1",6,"Sunday","Yes",26.30848125294498,44.76515491709882,1431.949615690678,4,"On","Off",22.135425336795404,"82.96533967112204"
"4",12,"Friday","No",28.31379115092925,48.55864747249926,1095.6277434243673,3,"On","Off",6.702649039069039,"77.24593018739927"
"6",21,"Thursday","No",26.49620886527925,37.34280927661178,1407.0019451660178,3,"On","Off",16.920728945861388,"61.818371786498375"
"10",10,"Wednesday","Yes",28.83486099427609,43.68052928081319,1645.0771298816865,5,"Off","On",13.532629020242371,"89.71726395382223"
"3",9,"Saturday","No",29.998671,50.37766610711168,1289.1701798571314,7,"Off","On",0.006642,"91.3572437948662"
"4",14,"Tuesday","No",27.710065533699048,48.38440832744495,1245.123342275166,6,"Off","Off",19.351108507536107,"73.5671077535977"
"4",18,"Thursday","No",26.617204913596613,52.33695161948242,1306.8162182336462,6,"On","Off",4.4610046711940345,"82.94895050338958"
"7",23,"Tuesday","No",24.73269866785206,32.977413229624524,1295.2755182132105,0,"On","On",20.201697341112304,"80.50468250923713"
"5",4,"Tuesday","Yes",25.494563816839804,59.969085,1118.5606995623832,1,"Off","On",28.53994879075366,"74.09244284143473"
"4",8,"Tuesday","Yes",20.007565,46.92611949550087,1804.6612576639,5,"On","Off",18.71964797774049,"76.4354546126648"
"1",4,"Monday","No",24.618448355987493,42.82754359530375,1074.650350845818,8,"Off","Off",12.74446138961281,"82.97112009264806"
"4",10,"Monday","No",20.007565,36.52441755318561,1667.2020353149417,5,"On","On",15.249214097465448,"58.20609835916118"
"3",6,"Tuesday","No",24.52007017634133,56.67081000019549,1745.710390773359,4,"On","Off",13.753070695406407,"75.67743808855374"
"5",0,"Monday","No",20.128847376959776,53.9416916932707,1499.535899796345,4,"Off","Off",8.370329238978833,"63.7771346824504"
"4",18,"Sunday","No",24.2688765392988,30.015975,1763.5987894634582,0,"Off","On",2.6258740929918374,"80.5168550875671"
"8",23,"Saturday","Yes",24.093945464149837,30.015975,1761.1311319305637,7,"On","On",27.38536036356341,"nan"
"6",14,"Tuesday","No",29.998671,40.19510301551007,1665.5126114928516,0,"Off","Off",21.56936006957036,"68.19938194032358"
"2",10,"Wednesday","Yes",24.778758105110587,39.14501528801479,1720.424125578008,9,"Off","Off",14.276384690957885,"72.35976105738673"
"9",19,"Saturday","Yes",29.998671,53.88481613719139,1458.447990789428,3,"On","Off",21.693780482758942,"86.82777649049372"
"12",6,"Wednesday","No",21.88878525349714,59.969085,1885.6610731199864,9,"On","On",29.965327,"65.89150039851214"
"12",1,"Tuesday","Yes",22.19853232186984,44.14087639146023,1471.1917113150805,2,"On","Off",8.000792013383403,"72.78134108250981"
"5",1,"Friday","No",25.424974089033967,35.86934698371283,1789.5614393438734,3,"Off","On",10.106326872653591,"59.54645299785877"
"1",10,"Wednesday","No",21.631350503011426,50.47608150964855,1888.7015821044,4,"Off","Off",5.67298741622467,"71.17906441062561"
"12",21,"Sunday","Yes",24.46547929709428,37.3814504396282,1858.608142637938,2,"On","On",5.813536505358866,"86.11206076129378"
"5",10,"Saturday","No",26.95138856934262,58.62748204729352,1541.4077756088536,6,"Off","On",14.540285079110523,"95.03925600712404"
"4",21,"Wednesday","Yes",23.099063197077182,35.385226277606726,1058.4140787099843,3,"On","Off",6.358567810218034,"77.75282963453809"
"10",0,"Thursday","Yes",21.879850257363355,40.90678223505655,1636.7056585469402,0,"Off","Off",7.04521774084587,"63.45821573151606"
"4",0,"Friday","No",28.116092548058354,45.08291681677397,1274.0054752373835,1,"On","On",7.939016159846817,"73.27190246643673"
"11",22,"Saturday","Yes",21.570739535339364,59.969085,1167.507358505549,1,"On","Off",9.875198491834336,"64.16854688388638"
"6",10,"Sunday","Yes",23.247291756918976,32.364349730021445,1494.8438303128544,9,"Off","Off",0.006642,"78.39785393793882"
"1",22,"Sunday","Yes",27.12107588004428,48.23358400905633,1396.999365067413,0,"Off","On",21.964968118161288,"79.85590094565664"
"1",21,"Sunday","Yes",21.301340593724515,55.4453629868736,1697.483282587737,0,"Off","On",26.89240297170052,"63.87007076935118"
"1",17,"Sunday","Yes",20.918701288551315,35.61912354876615,1541.747142132121,8,"Off","On",1.5465923690176877,"75.3694376988319"
"3",4,"Thursday","Yes",21.242221222005465,53.29595669708218,1687.7461205594625,6,"Off","Off",23.135193036538084,"70.56164384716965"
"3",12,"Thursday","Yes",23.06365047387885,51.93577264006935,1089.3288511095664,1,"On","On",29.965327,"80.4493480125322"
"5",11,"Sunday","No",23.30096574610676,52.516246754072505,1541.2948235121737,6,"On","Off",15.229853095454985,"79.14887461917415"
"10",8,"Sunday","Yes",20.82825635435328,41.316174876318506,1651.678604072882,8,"Off","Off",28.367579888880005,"68.217875416883"
"10",17,"Wednesday","Yes",20.8270960053771,43.05233561536674,1475.7485474478965,9,"On","Off",0.3881869087134957,"60.18670534076057"
"8",13,"Sunday","Yes",28.54807206435666,47.713399732210334,1621.185795835729,9,"On","Off",0.3264435940611707,"64.29888668115885"
"12",14,"Tuesday","Yes",29.70363232944787,41.68489260752152,1981.0524363158167,2,"Off","Off",0.006642,"79.93470090987822"
"1",15,"Tuesday","No",28.362273912031824,42.92740080421014,1504.0624295742311,3,"On","On",8.580510778764065,"89.06661082391325"
"3",4,"Thursday","Yes",26.42333035955259,59.969085,1120.8254871881704,2,"Off","On",15.17559092038936,"82.01743618687475"
"3",3,"Saturday","No",25.78791371716905,53.44638251799074,1825.695746596989,6,"Off","On",15.291811099750564,"86.95102003760138"
"10",3,"Tuesday","Yes",27.150090589045234,52.38767988273195,1138.9243326507642,4,"Off","Off",14.392583364568832,"87.41463127071623"
"3",1,"Monday","Yes",23.73943828297333,36.4451047376756,1354.0745772600546,7,"On","Off",24.9981400332683,"82.70783896612474"
"10",19,"Tuesday","No",29.240021481304648,30.015975,1675.2540881210623,7,"Off","Off",12.028624361804376,"88.14917836108783"
"3",15,"Saturday","Yes",29.58102964796535,40.28560738439064,1299.9233199367734,6,"Off","Off",19.83281079918602,"72.62934584657843"
"8",19,"Friday","No",26.513551931108864,50.31121367060545,1999.982252,8,"Off","On",20.739311868856355,"73.82779971180678"
"12",8,"Saturday","Yes",24.67320583562976,50.22393850159517,1240.811297858652,2,"On","On",20.91848255734485,"63.78400085489688"
"4",13,"Friday","Yes",21.72444088540967,59.969085,1445.675407086328,2,"Off","Off",25.176156617719727,"74.90511546773425"
"3",16,"Monday","Yes",25.68527623917863,59.969085,1226.0118688028074,9,"On","On",13.25806149531478,"83.03498777898632"
"8",10,"Wednesday","No",26.80516676478765,46.17707506931495,1172.0706683249025,4,"Off","On",29.965327,"78.42461517626697"
"1",5,"Sunday","Yes",20.24928813453841,45.18328077750617,1711.5723625146377,8,"Off","Off",27.24070767037596,"62.90256674535729"
"1",2,"Thursday","No",26.535222128965103,55.303835449618575,1648.500812815325,5,"Off","On",11.16635452144608,"77.94474788452226"
"4",1,"Saturday","Yes",26.5525679939708,41.04648137116602,1418.9637181340993,7,"On","Off",28.931134811756568,"92.9501364471813"
"5",16,"Wednesday","No",25.215597712323238,33.73339591566661,1085.717873454875,1,"Off","On",10.968965578214911,"84.2867196663191"
"1",10,"Monday","Yes",23.976741866578703,53.50082640678552,1280.723493621501,4,"Off","On",7.347493560519338,"77.70804435496895"
"5",14,"Wednesday","Yes",26.318480773001276,45.872214124150005,1499.1621554734995,7,"On","On",22.56827999989744,"57.33801442981587"
"1",22,"Saturday","No",24.26128135468423,37.77295911215892,1093.7171402116562,8,"On","Off",25.44222326953757,"74.92464777020584"
"6",19,"Monday","No",27.950228596039505,39.45800100408731,1828.3957584235943,4,"Off","Off",8.013002871578472,"76.5699703988957"
"1",11,"Monday","No",25.680589088901204,52.69300848098683,1665.067602940079,3,"Off","Off",12.682597262372123,"68.52149457374996"
"10",5,"Monday","No",20.628943989390645,56.2798022954519,1223.3194042462285,9,"On","Off",24.355088927644992,"77.82769099684243"
"4",3,"Wednesday","Yes",22.726721392615318,53.13568328732199,1334.5206673833177,9,"Off","On",19.250445350339444,"71.71350994563826"
"7",12,"Wednesday","No",21.75478418336009,48.10105236512735,1516.4947150725768,3,"Off","Off",16.057459878593857,"75.87492476540501"
"12",21,"Wednesday","Yes",21.185565503333734,32.04123517482287,1186.0692838194411,9,"On","Off",11.406999401986582,"74.78089430812862"
"5",14,"Saturday","Yes",20.92216836216669,51.48804374444658,1713.5252859543816,0,"Off","On",19.84321438608596,"73.96648071762567"
"1",2,"Saturday","No",23.530543021975223,45.031084113017016,1126.4994089110364,7,"Off","On",28.954380715345145,"82.69984871990366"
"4",8,"Wednesday","No",26.44332503978544,41.830983036099965,1774.2610763330003,7,"On","On",16.705922610801057,"91.12813661868972"
"3",20,"Saturday","Yes",29.998671,47.292164379372814,1172.422919621129,8,"Off","Off",16.663834582453035,"87.70139263536404"
"9",19,"Sunday","No",27.442853209783102,59.969085,1754.4012690048764,4,"On","On",21.222424596428134,"71.73255686639331"
"4",18,"Monday","No",25.13971442300741,38.67590194546673,1635.8042687564382,9,"Off","On",6.767543791195363,"77.85891800441948"
"9",10,"Saturday","No",20.52914550610435,48.31273828419642,1511.980074920148,1,"On","Off",19.07698849323008,"83.95211858485425"
"2",16,"Thursday","No",23.601095495763253,52.29507782175972,1502.5569065639888,5,"Off","Off",11.974595751276588,"74.0082941341654"
"12",19,"Friday","Yes",22.25327662030668,37.806574733384544,1911.49526594831,7,"On","Off",5.033458580983255,"66.53386522424952"
"11",11,"Friday","No",23.70840336619581,38.4045003377205,1002.971980606923,1,"On","On",7.644959230288805,"76.19184594798904"
"12",6,"Friday","Yes",24.74671143959799,37.91933814515928,1979.924667191615,8,"On","Off",16.42020674147938,"73.2646662938741"
"3",12,"Sunday","Yes",20.007565,38.35696087932817,1782.9463927020329,0,"Off","On",9.94251256140454,"53.263278"
"11",6,"Friday","No",20.007565,45.345344873636414,1871.563413443925,5,"On","Off",27.889267735648183,"83.66854119763826"
"1",23,"Monday","No",21.42544509540756,51.56712435991172,1693.3549077795708,3,"On","Off",14.943250211404967,"67.80696760106643"
"7",13,"Friday","No",20.546153758270023,35.64994243635237,1422.6905290771942,1,"On","On",23.325863087777435,"66.82268037250905"
"4",2,"Saturday","No",21.64645250810421,46.26807188072427,1426.2145755038923,7,"On","Off",21.74963313834901,"82.5467355127313"
"5",11,"Wednesday","No",20.007565,59.969085,1073.1042096218378,1,"Off","Off",0.006642,"77.23821166052045"
"11",1,"Thursday","Yes",25.67786516592952,54.20958761965893,1198.4133250743314,6,"On","On",19.77049988629947,"79.8990956296665"
"11",20,"Friday","Yes",26.80945551620586,36.31582925875687,1206.3743467119607,3,"Off","Off",7.114366647749981,"71.8240662612008"
"4",20,"Monday","Yes",28.776429248188776,45.28788178939086,1546.6157890750414,2,"Off","Off",7.979157308214821,"84.98350811204651"
"1",21,"Tuesday","Yes",24.603616046900527,47.17522363749963,1280.2391590246698,6,"Off","Off",15.122463002038,"72.99317043236167"
"4",4,"Friday","Yes",26.746462660819255,38.09936925609308,1712.4620845930397,0,"On","On",13.981138814861584,"79.94451594174264"
"3",14,"Tuesday","No",21.483204486591784,40.67857542387019,1740.7324363104806,7,"On","Off",8.844450618555852,"73.87268434697955"
"7",22,"Monday","Yes",27.38388800052089,59.969085,1889.449340386036,7,"On","On",29.965327,"62.4016868729563"
"1",14,"Saturday","No",22.883364314842687,57.85274831412688,1828.996905788887,8,"Off","Off",5.829146694745235,"73.25681014128338"
"9",4,"Sunday","Yes",24.956878000246206,45.76330240494652,1765.60438788352,7,"On","Off",17.773222053264064,"88.87565694227325"
"3",4,"Monday","No",25.60909680667368,52.57258934839094,1852.7513585913373,7,"On","Off",19.847630399743544,"86.73203284308642"
